,Unnamed: 0,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,genre,song_name,title,text_feature
930,930,0.7979999999999999,0.708,5,-4.699,1,0.0493,0.125,0.0,0.089,0.305,115.037,audio_features,134727,4,Dark Trap,YOU SHOULD GO,, YOU SHOULD GO
2031,2031,0.481,0.648,6,-8.779,0,0.17,0.41,0.742,0.102,0.111,134.144,audio_features,216913,4,Dark Trap,Tel Aviv,, Tel Aviv
4216,4216,0.775,0.547,10,-7.961,0,0.159,0.459,0.0,0.0794,0.215,161.972,audio_features,106905,4,Underground Rap,I Miss My Dead Friends,, I Miss My Dead Friends
9182,9182,0.882,0.486,1,-7.241,1,0.429,0.00351,0.0,0.353,0.331,136.207,audio_features,128824,4,Trap Metal,Maximum,, Maximum
8458,8458,0.4920000000000001,0.6409999999999999,4,-8.145,1,0.224,0.286,0.0,0.0673,0.23,205.782,audio_features,350676,4,Trap Metal,BAD BLOOD,, BAD BLOOD
13098,13098,0.647,0.6459999999999999,9,-5.483,0,0.243,0.0424,0.0,0.0888,0.721,185.962,audio_features,201253,4,RnB,Back To Sleep,, Back To Sleep
8894,8894,0.754,0.575,1,-8.269,1,0.0541,0.0939,3.06e-06,0.192,0.1669999999999999,109.012,audio_features,140808,4,Trap Metal,CharacterSelect (ВыборПерсонажа),, CharacterSelect (ВыборПерсонажа)
23725,23725,0.647,0.944,10,-6.7,0,0.087,0.053,0.843,0.177,0.38,139.916,audio_features,353143,4,psytrance,,Psytrance New Releases 2020,Psytrance New Releases 2020 
14513,14513,0.561,0.431,8,-9.53,1,0.0444,0.0108,0.202,0.117,0.132,165.854,audio_features,225867,4,Hiphop,V. 3005 - Beach Picnic Version,, V. 3005 - Beach Picnic Version
23075,23075,0.447,0.975,8,-8.368,1,0.0499,3.07e-05,0.635,0.557,0.0666,134.942,audio_features,273880,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
8229,8229,0.261,0.882,11,-3.3960000000000004,1,0.245,0.00237,0.0,0.153,0.287,191.871,audio_features,159200,4,Trap Metal,Sacrifice (Kamiyada x King Yosef) [Prod. By The Wild Dutchman,, Sacrifice (Kamiyada x King Yosef) [Prod. By The Wild Dutchman
26038,26038,0.573,0.961,6,-5.6670000000000025,0,0.0443,0.000151,0.872,0.632,0.0801,143.994,audio_features,433334,4,psytrance,,Psytrance 2020,Psytrance 2020 
29042,29042,0.479,0.934,10,-5.195,0,0.0516,0.0038,0.705,0.0856,0.266,173.97,audio_features,242229,4,dnb,,Drum and Bass Top 50,Drum and Bass Top 50 
14292,14292,0.763,0.7859999999999999,10,-6.472,0,0.229,0.0146,0.0114,0.0817,0.504,187.71400000000003,audio_features,325507,4,Hiphop,"Shook Ones, Pt. II",," Shook Ones, Pt. II"
451,451,0.815,0.8220000000000001,1,-4.457,1,0.297,0.0244,0.0,0.188,0.7959999999999999,170.013,audio_features,101647,4,Dark Trap,Super Fun Time,, Super Fun Time
4743,4743,0.493,0.665,2,-6.4270000000000005,0,0.366,0.0107,0.0,0.0762,0.385,179.982,audio_features,171227,4,Underground Rap,Ransom (with Juice WRLD) - Remix,, Ransom (with Juice WRLD) - Remix
29205,29205,0.652,0.883,11,-3.61,0,0.0561,0.0183,0.8959999999999999,0.152,0.0806,173.99599999999995,audio_features,259310,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
13179,13179,0.583,0.344,2,-8.765,1,0.0559,0.774,0.0,0.143,0.581,130.406,audio_features,110129,3,RnB,Clouded,, Clouded
14063,14063,0.672,0.628,6,-7.202999999999999,1,0.0856,0.192,0.5870000000000001,0.333,0.159,120.09,audio_features,185005,4,Pop,Three Trees,, Three Trees
30566,30566,0.574,0.968,7,-2.741,1,0.262,0.0112,0.245,0.371,0.1639999999999999,174.047,audio_features,321379,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
31155,31155,0.486,0.5720000000000001,11,-4.449,0,0.0593,0.0228,0.000134,0.0443,0.0532,150.016,audio_features,271291,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
29596,29596,0.38,0.955,3,-3.573,0,0.0841,0.0169,0.231,0.106,0.675,173.919,audio_features,323293,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
31208,31208,0.406,0.871,11,-5.307,0,0.043,0.0117,0.0348,0.508,0.303,150.041,audio_features,153721,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
24010,24010,0.625,0.966,1,-5.45,1,0.0536,3.66e-05,0.7340000000000001,0.357,0.434,148.025,audio_features,442057,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
16969,16969,0.885,0.6859999999999999,7,-6.702000000000001,1,0.108,0.0138,0.4579999999999999,0.128,0.6459999999999999,126.013,audio_features,183353,4,techhouse,,Tech House 2020 - Best of Techno,Tech House 2020 - Best of Techno 
14596,14596,0.826,0.5660000000000001,10,-10.747,0,0.31,0.197,0.0,0.356,0.653,198.26,audio_features,216133,4,Hiphop,Wu-Tang Clan Ain't Nuthing ta F' Wit,, Wu-Tang Clan Ain't Nuthing ta F' Wit
7677,7677,0.774,0.62,9,-9.225,1,0.49,0.233,6.91e-06,0.221,0.172,116.031,audio_features,234688,4,Underground Rap,Roberto Clemente,, Roberto Clemente
24795,24795,0.581,0.918,6,-6.9170000000000025,0,0.0472,0.000239,0.799,0.371,0.166,140.012,audio_features,474000,4,psytrance,,Psytrance Can,Psytrance Can 
27314,27314,0.621,0.933,3,-1.84,0,0.0941,0.108,0.000729,0.3670000000000001,0.47,150.106,audio_features,224133,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
16936,16936,0.8079999999999999,0.905,3,-9.776,0,0.0488,0.0065299999999999,0.926,0.0826,0.6829999999999999,124.005,audio_features,371613,4,techhouse,,blanc | Tech House,blanc | Tech House 
2669,2669,0.6659999999999999,0.447,7,-6.747999999999998,0,0.0679,0.00264,0.455,0.149,0.13,119.972,audio_features,98038,4,Dark Trap,Q,, Q
16559,16559,0.818,0.7390000000000001,7,-9.991,0,0.0569,0.0117,0.0,0.0653,0.92,104.657,audio_features,293733,4,Hiphop,The Godfather,, The Godfather
29311,29311,0.451,0.897,10,-3.114,0,0.0493,0.0024,0.143,0.477,0.122,173.977,audio_features,295490,4,dnb,,UKF Drum & Bass - All Uploads,UKF Drum & Bass - All Uploads 
20129,20129,0.72,0.927,0,-7.132999999999999,1,0.0534,0.000593,0.917,0.121,0.368,133.002,audio_features,354896,4,techno,,|DARK|HARD|TECHNO,|DARK|HARD|TECHNO 
3505,3505,0.547,0.516,10,-13.339,0,0.036,0.148,0.873,0.112,0.377,160.016,audio_features,252235,4,Dark Trap,Give in & Let Go,, Give in & Let Go
19532,19532,0.595,0.942,7,-11.22,1,0.0416,0.0001899999999999,0.72,0.318,0.0333,130.013,audio_features,467816,4,techno,,Dark Techno Rave,Dark Techno Rave 
1897,1897,0.21,0.813,6,-6.085,0,0.0423,0.00035,0.000228,0.165,0.0362,120.0,audio_features,388200,4,Dark Trap,Know Your Worth,, Know Your Worth
32660,32660,0.594,0.85,10,-5.8660000000000005,0,0.0501,0.0596,0.00808,0.113,0.27,150.005,audio_features,198388,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
5012,5012,0.8190000000000001,0.738,4,-5.541,0,0.0846,0.0887,0.00742,0.134,0.181,119.272,audio_features,226043,4,Underground Rap,Cycle of Death,, Cycle of Death
16137,16137,0.7559999999999999,0.486,11,-8.987,0,0.351,0.0837,0.0,0.315,0.552,158.908,audio_features,136608,4,Hiphop,Savage,, Savage
5704,5704,0.742,0.485,0,-8.981,0,0.111,0.134,0.0,0.0582,0.337,157.02,audio_features,178612,1,Underground Rap,Like I Got It,, Like I Got It
18862,18862,0.812,0.747,11,-10.02,0,0.0602,0.00237,0.915,0.0782,0.168,123.996,audio_features,349770,4,techhouse,,tech house,tech house 
5371,5371,0.7120000000000001,0.5529999999999999,10,-9.389,1,0.0326,0.0158,0.0,0.111,0.243,135.015,audio_features,163683,4,Underground Rap,BewareOfDog,, BewareOfDog
11530,11530,0.836,0.617,0,-4.363,1,0.0534,0.17,0.0,0.319,0.866,138.066,audio_features,206702,4,Rap,Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake),, Oprah’s Bank Account (Lil Yachty & DaBaby feat. Drake)
32668,32668,0.351,0.912,4,-3.3960000000000004,0,0.085,0.0327,0.000322,0.508,0.0627,150.00799999999995,audio_features,248000,4,hardstyle,,Euphoric Hardstyle - 2020,Euphoric Hardstyle - 2020 
26611,26611,0.6779999999999999,0.746,11,-6.178,0,0.278,0.00316,0.0192,0.0983,0.426,145.096,audio_features,272098,4,trap,,I'm a fucking Headbanger,I'm a fucking Headbanger 
16846,16846,0.807,0.746,0,-9.607,1,0.0494,0.000692,0.81,0.0998,0.3939999999999999,126.0,audio_features,343712,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
15498,15498,0.8740000000000001,0.63,1,-3.585,1,0.298,0.0578,0.00479,0.0582,0.7170000000000001,190.0,audio_features,281600,4,Hiphop,Do For Love,, Do For Love
11778,11778,0.613,0.843,7,-8.343,1,0.186,0.0152,0.0,0.0917,0.325,102.968,audio_features,265679,4,Rap,Barbed Wire,, Barbed Wire
8038,8038,0.618,0.845,1,-6.98,1,0.348,0.0458,3e-06,0.112,0.328,188.872,audio_features,223100,4,Underground Rap,No Dissapointments,, No Dissapointments
24115,24115,0.574,0.971,10,-5.645,0,0.0515,0.000496,0.835,0.337,0.47,145.019,audio_features,442000,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
821,821,0.7879999999999999,0.82,7,-3.5660000000000003,1,0.226,0.00363,0.012,0.15,0.212,196.024,audio_features,98090,3,Dark Trap,Birds Eye,, Birds Eye
1609,1609,0.753,0.82,0,-3.207,1,0.0352,0.031,0.0,0.219,0.419,125.019,audio_features,191236,4,Dark Trap,QUIT,, QUIT
29587,29587,0.495,0.8240000000000001,6,-4.629,1,0.0391,0.000354,0.4589999999999999,0.17,0.0865,172.977,audio_features,350983,4,dnb,,Liquid Drum & Bass,Liquid Drum & Bass 
6297,6297,0.7609999999999999,0.696,11,-5.811,0,0.241,0.114,0.0,0.5589999999999999,0.272,114.957,audio_features,258880,4,Underground Rap,"Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)",," Young N***a Living (feat. A$AP Ferg, A$AP Ant & A$AP Twelvyy)"
23765,23765,0.5529999999999999,0.979,7,-5.0,1,0.0417,4.25e-05,0.789,0.144,0.138,139.987,audio_features,483429,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
28345,28345,0.579,0.974,6,-1.365,1,0.152,0.000361,4.4e-06,0.34,0.643,149.91,audio_features,171200,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
21475,21475,0.551,0.916,4,-7.894,0,0.0322,0.0104,0.916,0.208,0.3289999999999999,133.988,audio_features,437014,4,trance,,Uplifting Trance.,Uplifting Trance. 
32551,32551,0.524,0.961,7,-4.092,1,0.0372,0.386,0.594,0.244,0.225,149.934,audio_features,224603,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
19654,19654,0.7929999999999999,0.867,7,-9.977,1,0.0481,2.53e-05,0.887,0.111,0.0384,129.998,audio_features,364199,4,techno,,Dark Techno Rave,Dark Techno Rave 
32780,32780,0.542,0.956,1,-3.498,1,0.119,0.00112,0.0,0.3429999999999999,0.473,150.035,audio_features,203656,4,hardstyle,,Best Hardstyle ever made,Best Hardstyle ever made 
20816,20816,0.66,0.805,11,-8.83,0,0.0481,0.000609,0.89,0.109,0.039,128.029,audio_features,360469,4,techno,,Dark Techno,Dark Techno 
23661,23661,0.3979999999999999,0.976,10,-5.051,1,0.0435,0.0017,0.961,0.0869,0.0397,137.994,audio_features,258856,4,trance,,Uplifting Trance 2019,Uplifting Trance 2019 
16197,16197,0.6659999999999999,0.7759999999999999,8,-4.721,1,0.2,0.0208,5.83e-05,0.185,0.408,193.992,audio_features,228893,4,Hiphop,Little People,, Little People
19826,19826,0.735,0.589,7,-8.796,1,0.0531,0.00079,0.903,0.113,0.146,128.014,audio_features,411062,4,techno,,Minimal Techno: The Dark Undergound,Minimal Techno: The Dark Undergound 
13273,13273,0.7040000000000001,0.777,2,-5.729,1,0.195,0.0358,0.0,0.151,0.392,111.921,audio_features,141542,4,RnB,All Night (feat. Knox Fortune),, All Night (feat. Knox Fortune)
20805,20805,0.72,0.716,7,-9.363,1,0.0615,0.0033399999999999,0.81,0.1119999999999999,0.176,133.998,audio_features,352063,4,techno,,Techno Bangers,Techno Bangers 
15237,15237,0.414,0.416,11,-8.024,0,0.0251,0.1,0.179,0.131,0.196,159.91,audio_features,186268,4,Hiphop,NUMB,, NUMB
6591,6591,0.636,0.505,1,-8.397,1,0.385,0.166,0.0,0.15,0.342,152.19799999999995,audio_features,180680,4,Underground Rap,Wintertime,, Wintertime
16683,16683,0.857,0.8640000000000001,11,-6.496,0,0.0745,0.000819,0.912,0.0534,0.596,126.018,audio_features,427674,4,techhouse,,blanc | Tech House,blanc | Tech House 
27608,27608,0.654,0.982,1,-3.023,1,0.196,0.00155,0.821,0.354,0.4029999999999999,145.145,audio_features,214767,4,trap,,Headbangers:Dubstep/Riddim,Headbangers:Dubstep/Riddim 
10296,10296,0.501,0.189,2,-11.54,1,0.0374,0.967,0.000828,0.0717,0.381,124.189,audio_features,242587,4,Emo,Heaven (Candlelight Mix),, Heaven (Candlelight Mix)
1309,1309,0.688,0.8190000000000001,10,-5.573,0,0.15,0.0417,1.3e-06,0.103,0.256,130.036,audio_features,123794,4,Dark Trap,Missed Call,, Missed Call
20368,20368,0.615,0.924,10,-5.795,0,0.0677,4.19e-05,0.882,0.0373,0.0716,130.00799999999998,audio_features,423010,4,techno,,techno. only. (08/02),techno. only. (08/02) 
751,751,0.609,0.762,7,-5.859,1,0.509,0.467,0.0,0.103,0.382,145.019,audio_features,132810,4,Dark Trap,Talking Shiit Anthem,, Talking Shiit Anthem
24085,24085,0.5720000000000001,0.928,5,-8.818999999999997,0,0.0556,0.000363,0.784,0.314,0.452,146.026,audio_features,401046,4,psytrance,,Psytrance: From Full on to Forrest Trance,Psytrance: From Full on to Forrest Trance 
25525,25525,0.679,0.905,2,-7.504,1,0.0439,0.0113,0.862,0.652,0.039,135.013,audio_features,512000,4,psytrance,,Psytrance Can,Psytrance Can 
7622,7622,0.8270000000000001,0.738,1,-6.601,1,0.227,0.000165,0.00151,0.113,0.337,184.104,audio_features,116005,4,Underground Rap,Like He Me,, Like He Me
2935,2935,0.53,0.528,0,-12.487,1,0.0292,0.645,0.974,0.127,0.331,144.421,audio_features,225882,4,Dark Trap,Cleaner,, Cleaner
13445,13445,0.7440000000000001,0.385,6,-8.129,0,0.602,0.104,2.43e-05,0.124,0.228,160.033,audio_features,132000,4,RnB,Lemonade,, Lemonade
23404,23404,0.496,0.944,4,-11.101,1,0.061,3.620000000000001e-05,0.312,0.643,0.119,138.003,audio_features,333926,4,trance,,State if Trance (The best ASOT Epsidoes),State if Trance (The best ASOT Epsidoes) 
20976,20976,0.596,0.5489999999999999,0,-11.7,1,0.0405,0.00606,0.362,0.1119999999999999,0.6990000000000001,125.991,audio_features,268893,4,techno,,techno. only. (08/02),techno. only. (08/02) 
11841,11841,0.5770000000000001,0.6459999999999999,0,-5.902,1,0.13,0.0913,4.18e-05,0.17,0.575,169.769,audio_features,195093,4,Rap,Good Morning,, Good Morning
4503,4503,0.5379999999999999,0.6779999999999999,2,-5.6110000000000015,1,0.381,0.0519,0.0,0.119,0.524,140.886,audio_features,235009,4,Underground Rap,Wetty,, Wetty
3555,3555,0.477,0.8959999999999999,6,-4.056,0,0.125,0.00106,0.206,0.0564,0.0866,145.148,audio_features,215236,3,Dark Trap,Today,, Today
1251,1251,0.547,0.375,6,-10.093,1,0.0304,0.146,0.0,0.58,0.459,173.88,audio_features,134210,4,Dark Trap,Sarcoma,, Sarcoma
4264,4264,0.862,0.438,8,-10.096,1,0.0594,0.00739,0.0,0.37,0.165,194.908,audio_features,210048,4,Underground Rap,Bussin,, Bussin
13590,13590,0.87,0.693,10,-4.5710000000000015,0,0.0593,0.0624,0.0,0.153,0.37,128.029,audio_features,230000,4,RnB,Low (feat. T-Pain),, Low (feat. T-Pain)
2130,2130,0.313,0.933,0,-4.468999999999999,0,0.095,0.487,0.595,0.151,0.221,160.75,audio_features,271059,4,Dark Trap,Disturbed,, Disturbed
31343,31343,0.4039999999999999,0.962,10,-3.554,0,0.0355,0.000285,0.00854,0.469,0.149,147.998,audio_features,190000,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
24530,24530,0.578,0.979,10,-6.941,0,0.042,1.64e-05,0.906,0.0916,0.5760000000000001,144.982,audio_features,577675,4,psytrance,,PsyTrance 2019 By GMR,PsyTrance 2019 By GMR 
2649,2649,0.6759999999999999,0.81,5,-2.949,1,0.0312,0.0098,0.86,0.112,0.0813,220.038,audio_features,296727,4,Dark Trap,Back Up,, Back Up
24022,24022,0.522,0.965,8,-5.444,1,0.0475,0.000504,0.53,0.142,0.19,142.015,audio_features,270427,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
20175,20175,0.74,0.927,4,-7.752000000000002,1,0.0618,0.000939,0.8959999999999999,0.103,0.0196,131.03,audio_features,326426,4,techno,,Techno,Techno 
128,128,0.7559999999999999,0.74,1,-4.5310000000000015,1,0.0563,0.00834,0.171,0.6459999999999999,0.308,123.049,audio_features,171782,4,Dark Trap,Sarcophagus III (feat. $Uicideboy$),, Sarcophagus III (feat. $Uicideboy$)
19914,19914,0.732,0.816,4,-11.728,0,0.0375,0.0017399999999999,0.933,0.142,0.0822,129.996,audio_features,388044,4,techno,,Dark Techno Rave,Dark Techno Rave 
26469,26469,0.594,0.967,1,-2.681,1,0.0381,0.000413,0.765,0.288,0.487,149.97799999999995,audio_features,257842,4,trap,,Riddim or die,Riddim or die 
32505,32505,0.586,0.958,11,-3.597,0,0.105,0.00305,0.0559999999999999,0.307,0.263,150.023,audio_features,188004,4,hardstyle,,Euphoric Hardstyle & Melodic Hardstyle,Euphoric Hardstyle & Melodic Hardstyle 
16704,16704,0.792,0.908,7,-8.945,1,0.0645,0.00851,0.512,0.322,0.7290000000000001,129.005,audio_features,416783,4,techhouse,,Beatoirt Best New Tech House,Beatoirt Best New Tech House 
25852,25852,0.8270000000000001,0.7040000000000001,0,-6.952999999999999,1,0.049,0.239,0.669,0.1009999999999999,0.184,135.03,audio_features,360114,4,psytrance,,PsyTrance 2020 felipe,PsyTrance 2020 felipe 
6990,6990,0.86,0.583,1,-6.797999999999999,1,0.143,0.0172,0.0,0.124,0.413,105.001,audio_features,128341,4,Underground Rap,Couped Out (feat. Fivio Foreign),, Couped Out (feat. Fivio Foreign)
31046,31046,0.46,0.952,1,-4.374,1,0.0844,0.0118,4.45e-06,0.424,0.395,149.916,audio_features,168450,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
19295,19295,0.7490000000000001,0.821,10,-10.57,1,0.155,0.00191,0.816,0.1119999999999999,0.0381,130.0,audio_features,461548,4,techno,,Minimal Techno: The Dark Undergound,Minimal Techno: The Dark Undergound 
23362,23362,0.515,0.972,5,-5.862,0,0.0517,5.76e-05,0.784,0.341,0.527,132.649,audio_features,378132,4,trance,,Anjunabeats Volumes 1 - 14,Anjunabeats Volumes 1 - 14 
24850,24850,0.561,0.954,1,-6.88,1,0.0393,2.54e-05,0.867,0.11,0.144,142.98,audio_features,523626,4,psytrance,,PSYTRANCE BANGERS best new 2020,PSYTRANCE BANGERS best new 2020 
31053,31053,0.544,0.964,1,-4.944,1,0.0359,0.0221,0.792,0.387,0.589,149.991,audio_features,189608,4,hardstyle,,Euphoric Hardstyle - 2020,Euphoric Hardstyle - 2020 
28003,28003,0.391,0.904,1,-4.763999999999999,1,0.079,0.0047,0.0239,0.3389999999999999,0.322,153.39700000000005,audio_features,241548,4,trap,,HEADBANGERS:Dubstep/Riddim,HEADBANGERS:Dubstep/Riddim 
31172,31172,0.4629999999999999,0.988,7,-4.017,1,0.0446,0.000415,0.12,0.322,0.159,149.987,audio_features,228800,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
17860,17860,0.8140000000000001,0.974,8,-8.167,0,0.0568,3.84e-05,0.938,0.0623,0.8009999999999999,122.999,audio_features,376000,4,techhouse,,Tech House Bangerz,Tech House Bangerz 
28644,28644,0.537,0.866,5,-5.742999999999999,0,0.0545,0.000633,0.14,0.414,0.131,175.00599999999997,audio_features,297500,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
23363,23363,0.521,0.843,9,-5.5120000000000005,1,0.0452,0.00549,0.303,0.1159999999999999,0.0779,137.912,audio_features,225010,4,trance,,Trance 100 Chart - by Armada Music,Trance 100 Chart - by Armada Music 
31772,31772,0.5479999999999999,0.992,11,-4.73,0,0.0771,0.0271,0.0218,0.361,0.907,149.94899999999996,audio_features,222609,4,hardstyle,,Euphoric Hardstyle,Euphoric Hardstyle 
85,85,0.403,0.696,10,-5.956,0,0.236,0.00114,0.265,0.0722,0.0696,179.998,audio_features,272562,4,Dark Trap,Homecoming,, Homecoming
2309,2309,0.524,0.794,8,-3.99,0,0.0323,0.0251,0.919,0.0598,0.253,152.006,audio_features,315822,4,Dark Trap,Overdata,, Overdata
771,771,0.433,0.778,4,-7.681,1,0.041,0.843,0.0,0.139,0.764,114.208,audio_features,87561,4,Dark Trap,I Don't Wanna Do This Anymore,, I Don't Wanna Do This Anymore
16724,16724,0.7929999999999999,0.568,11,-8.373,0,0.049,0.152,0.877,0.12,0.145,121.997,audio_features,265808,4,techhouse,,Dirtybird Players,Dirtybird Players 
1780,1780,0.805,0.373,10,-11.671,0,0.0351,0.546,0.0007,0.111,0.448,121.987,audio_features,133056,4,Dark Trap,MineralWashed,, MineralWashed
13513,13513,0.612,0.601,8,-7.089,1,0.1639999999999999,0.168,0.0,0.117,0.525,147.018,audio_features,223543,4,RnB,Roses (with Juice WRLD feat. Brendon Urie),, Roses (with Juice WRLD feat. Brendon Urie)
22821,22821,0.3979999999999999,0.997,9,-7.024,0,0.0997,0.0023899999999999,0.845,0.178,0.196,139.988,audio_features,243429,4,trance,,"Uplifting, Melodic Trance & Vocal Trance","Uplifting, Melodic Trance & Vocal Trance "
23339,23339,0.477,0.947,4,-8.58,0,0.0489,0.000513,0.919,0.331,0.327,137.994,audio_features,350812,4,trance,,Top Trance Songs EVER,Top Trance Songs EVER 
18,18,0.8759999999999999,0.768,7,-6.606,1,0.201,0.112,1.21e-05,0.283,0.72,111.958,audio_features,124676,5,Dark Trap,High 'N Mighty,, High 'N Mighty
4923,4923,0.807,0.544,0,-6.4110000000000005,1,0.33,0.1669999999999999,0.0,0.219,0.455,144.955,audio_features,105920,4,Underground Rap,Easy,, Easy
29389,29389,0.4920000000000001,0.8740000000000001,11,-2.887,0,0.0363,0.000559,0.85,0.106,0.376,175.051,audio_features,270514,4,dnb,,Liqduicity Drum & Bass,Liqduicity Drum & Bass 
9516,9516,0.5710000000000001,0.7340000000000001,5,-8.546,1,0.631,0.00131,0.0,0.268,0.398,111.978,audio_features,268154,4,Trap Metal,CHOPSTICK,, CHOPSTICK
7250,7250,0.742,0.742,6,-10.993,1,0.0693,0.396,0.0556,0.0975,0.435,129.998,audio_features,191982,4,Underground Rap,I'm Fine,, I'm Fine
12351,12351,0.8220000000000001,0.905,5,-4.032,0,0.241,0.123,0.0,0.0496,0.674,128.014,audio_features,209533,4,RnB,Get It Shawty - Main,, Get It Shawty - Main
5669,5669,0.7559999999999999,0.825,0,-4.018,0,0.196,0.624,0.0,0.139,0.594,187.088,audio_features,238613,4,Underground Rap,Black Magic (feat. DJ Sharp),, Black Magic (feat. DJ Sharp)
8375,8375,0.736,0.932,1,-3.726,1,0.271,0.146,0.0025,0.182,0.18,124.514,audio_features,115775,4,Trap Metal,Troll Under the Bridge,, Troll Under the Bridge
22810,22810,0.4,0.998,1,-6.419,0,0.0748,0.00236,0.797,0.291,0.368,140.006,audio_features,260571,4,trance,,ASOT,ASOT 
14799,14799,0.812,0.6,7,-9.414,1,0.254,0.00308,8.38e-06,0.173,0.555,194.676,audio_features,226440,4,Hiphop,Award Tour,, Award Tour
